N,drug_name,event_name,drug_id,event_id,comment
-1,Raltegravir: raltegravir,Irritability: Feeling irritable (finding),1712889,55929007,
-1,Pemetrexed: pemetrexed,Hyperpyrexia: Hyperpyrexia (finding),1304919,409702008,
-1,Clarithromycin: Clarithromycin,Sensation of foreign body: Feeling of lump in throat (finding),1750500,267103008,
-1,Phenobarbital: Phenobarbital,Gastritis: Gastroduodenitis (disorder)|Acute gastritis (disorder)|Gastritis (disorder),734275,196731005|25458004|4556007,
-1,Vincristine: Vincristine,Ageusia: Loss of taste (finding),1308290,36955009,
-1,Enalapril: Enalapril,Faeces discoloured: Dark stools (finding),1341927,35064005,
-1,Ramipril: Ramipril,Sensory loss: Absence of sensation (finding),1334456,33653009,
-1,Levocetirizine: levocetirizine,Throat tightness: Constriction in throat (finding)|Tightness in throat (finding),1136422,247324004|247323005,
-1,Caffeine: Caffeine,Mydriasis: Dilated pupil (finding),1134439,37125009,
-1,Permethrin: Permethrin,Swelling face: Facial swelling (finding),922868,278528006,
-1,Levothyroxine: levothyroxine,Blepharospasm: Blepharospasm (disorder),1501700,59026006,
-1,Pantoprazole: pantoprazole,Tongue discomfort: Glossopyrosis (disorder),948078,399044006,
-1,Cefepime: cefepime,Nervous system disorder: Disorder of nervous system (disorder)|Disorder of the central nervous system (disorder),1748975,118940003|23853001,
-1,Nortriptyline: Nortriptyline,Abnormal behaviour: Abnormal behavior (finding),721724,25786006,
-1,Cisplatin: Cisplatin,Wound infection: Local infection of wound (disorder),1397599,76844004,
-1,Temazepam: Temazepam,Tinnitus: Tinnitus (finding),836715,60862001,
-1,Permethrin: Permethrin,Rash maculo-papular: Maculopapular eruption (disorder),922868,247471006,
-1,Desogestrel: Desogestrel,Rash pruritic: Pruritic rash (disorder),1588000,64144002,
-1,Citalopram: Citalopram,Abnormal loss of weight: Abnormal weight loss (finding)|Unintentional weight loss (finding),797617,267024001|448765001,
-1,Temazepam: Temazepam,Depressed mood: Depressed mood (finding)|Feeling unhappy (finding),836715,366979004|420038007,
-1,Carvedilol: carvedilol,Faeces discoloured: Dark stools (finding),1346823,35064005,
-1,Progesterone: Progesterone,Swelling face: Facial swelling (finding),1552310,278528006,
-1,Levothyroxine: levothyroxine,Oral mucosal blistering: Traumatic blister of mouth (disorder),1501700,283121001,
-1,Dexamethasone: Dexamethasone,Pain in jaw: Jaw pain (finding),1518254,274667000,
-1,Cetirizine: Cetirizine,Oral pain: Sore mouth (finding)|Painful mouth (finding),1149196,162011005|102616008,
-1,Simvastatin: Simvastatin,Oral pain: Sore mouth (finding)|Painful mouth (finding),1539403,162011005|102616008,
-1,Tamsulosin: tamsulosin,Bronchitis: Infectious disorder of bronchus (disorder)|Bronchitis (disorder)|Acute bronchitis (disorder)|Acute exacerbation of chronic bronchitis (disorder),924566,233795005|32398004|10509002|425748003,
-1,Ramipril: Ramipril,Skin lesion: Skin lesion (disorder),1334456,95324001,
-1,Oxytocin: Oxytocin,Agitation: Feeling agitated (finding)|Excitement (finding),1326115,24199005|58901008,
-1,Ciprofloxacin: Ciprofloxacin,Haemorrhoids: Internal hemorrhoids (disorder)|Hemorrhoids (disorder),1797513,90458007|70153002,
-1,Carbamazepine: Carbamazepine,Toothache: Toothache (finding),740275,27355003,
-1,Venlafaxine: venlafaxine,Oral pain: Sore mouth (finding)|Painful mouth (finding),743670,162011005|102616008,
-1,Perindopril: Perindopril,Joint swelling: Swelling of knee joint (finding)|Swollen ankle (finding)|Joint swelling (finding),1373225,299322007|267039000|271771009,
-1,Clindamycin: Clindamycin,Rhinorrhoea: Nasal discharge (finding),997881,64531003,
-1,Clotrimazole: Clotrimazole,Ear pain: Otalgia (finding),1000632,16001004,
-1,Haloperidol: Haloperidol,Psychiatric symptom: Psychiatric symptom (finding),766529,75864003,
-1,Ivermectin: Ivermectin,Abnormal behaviour: Abnormal behavior (finding),1784444,25786006,
-1,Nystatin: Nystatin,Skin burning sensation: Burning sensation of skin (finding),922570,762397008,
-1,Mercaptopurine: mercaptopurine,Herpes zoster: Herpes zoster (disorder),1436650,4740000,
-1,Bendamustine: bendamustine,Candida infection: Candidiasis (disorder)|Infection caused by Candida albicans (disorder),19015523,78048006|83062006,
-1,Linagliptin: Linagliptin,Pharyngeal oedema: Edema of pharynx (disorder),40239216,2129002,
-1,Topiramate: topiramate,Renal pain: Renal pain (finding),742267,274279008,
-1,Estriol: Estriol,Application site erythema: Application site erythema (disorder),19049038,863892004,
-1,Moxifloxacin: moxifloxacin,Photopsia: Sees flashes (finding),1716903,162277006,
-1,Teriflunomide: teriflunomide,Joint stiffness: Joint stiffness (finding),42900584,84445001,
-1,Montelukast: montelukast,Delusion: Delusions (finding),1154161,2073000,
-1,Trazodone: Trazodone,Salivary hypersecretion: Excessive salivation (disorder),703547,53827007,
-1,Zuclopenthixol: Zuclopenthixol,Abnormal behaviour: Abnormal behavior (finding),19010886,25786006,
-1,Doxycycline: Doxycycline,Photopsia: Sees flashes (finding),1738521,162277006,
-1,Bupivacaine: Bupivacaine,Delirium: Delirious (finding)|Delirium (disorder),732893,419567006|2776000,
-1,Cefuroxime: Cefuroxime,Renal pain: Renal pain (finding),1778162,274279008,
-1,Levofloxacin: Levofloxacin,Body temperature decreased: Hypothermia (finding),1742253,386689009,
-1,Levocetirizine: levocetirizine,Eye swelling: Swelling of structure of eye (finding),1136422,45177002,
-1,Rivastigmine: rivastigmine,Abnormal dreams: Dream disorder (finding)|Detailed recall of dream (finding),733523,85418005|247953009,
-1,Doxazosin: Doxazosin,Dyspnoea exertional: Dyspnea on exertion (finding),1363053,60845006,
-1,Tamsulosin: tamsulosin,Ageusia: Loss of taste (finding),924566,36955009,
-1,Levothyroxine: levothyroxine,Papule: Papule of skin (finding),1501700,445328000,
-1,Bisacodyl: Bisacodyl,Vision blurred: Problem of visual accommodation (finding)|Blurring of visual image (finding)|Hazy vision (disorder),924939,55891002|111516008|246636008,
-1,Cefepime: cefepime,Blood pressure decreased: Finding of decreased blood pressure (finding),1748975,12763006,
-1,Ezetimibe: ezetimibe,Throat irritation: Throat irritation (finding),1526475,162400007,
-1,Paliperidone: paliperidone,Gastroenteritis: Gastroenteritis (disorder)|Acute gastroenteritis (disorder),703244,25374005|69776003,
-1,Pravastatin: Pravastatin,Blister: Blister of skin AND/OR mucosa (disorder)|Vesicle (morphologic abnormality),1551860,417237009|82515000,
-1,Methylprednisolone: Methylprednisolone,Vaginal infection: Infective vaginitis (disorder)|Vaginitis (disorder),1506270,237091009|30800001,
-1,Lorazepam: Lorazepam,Swelling face: Facial swelling (finding),791967,278528006,
-1,Atenolol: Atenolol,Nasal congestion: Nasal congestion (finding),1314002,68235000,
-1,Montelukast: montelukast,Cellulitis: Cellulitis (disorder)|Phlegmon (morphologic abnormality)|Cellulitis of upper limb (disorder)|Cellulitis of lower limb (disorder),1154161,128045006|190280006|449671007|449710006,
-1,Dapsone: Dapsone,Photosensitivity reaction: Photosensitivity (finding),1711759,90128006,
-1,Aminosalicylic acid: aminosalicylic acid,Flatulence: Passing flatus (finding),1726228,249504006,
-1,Naphazoline: Naphazoline,"Hypertension: Hypertensive disorder, systemic arterial (disorder)|Poor hypertension control (finding)",914533,38341003|170578008,
-1,Etravirine: etravirine,Rash pruritic: Pruritic rash (disorder),1758536,64144002,
-1,Montelukast: montelukast,Paraesthesia oral: Paresthesia of tongue (disorder)|Oral paresthesia (disorder),1154161,95527007|95524000,
-1,Azacitidine: Azacitidine,Soft tissue infection: Soft tissue infection (disorder),1314865,95880003,
-1,Mitomycin: Mitomycin,Dermatitis allergic: Atopic dermatitis (disorder)|Cutaneous hypersensitivity (disorder),1389036,24079001|21626009,
-1,Bleomycin: Bleomycin,Hyperthermia: Body temperature above reference range (finding),1329241,50177009,
-1,Agomelatine: Agomelatine,"Hallucination, auditory: Auditory hallucinations (finding)",36878783,45150006,
-1,Lercanidipine: lercanidipine,Lip oedema: Lip swelling (finding),19015802,699376002,
-1,Etravirine: etravirine,Nightmare: Nightmares (finding)|Unpleasant dream (finding),1758536,419145002|419748005,
-1,Zuclopenthixol: Zuclopenthixol,Jaundice: Jaundice (finding),19010886,18165001,
-1,Carboplatin: Carboplatin,Livedo reticularis: Mottling of skin (finding),1344905,406128001,
-1,Linezolid: linezolid,Status epilepticus: Status epilepticus (disorder),1736887,230456007,
-1,Etoricoxib: etoricoxib,Dyspnoea exertional: Dyspnea on exertion (finding),19011355,60845006,
-1,Ambroxol: Ambroxol,Gastrointestinal pain: Abdominal pain (finding),19088167,21522001,
-1,Hydrocortisone: Hydrocortisone,Hypotonia: Flaccidity of muscle (finding)|Poor muscle tone (finding),975125,186611004|398152000,
-1,Allopurinol: Allopurinol,Gingival bleeding: Bleeding gums (finding),1167322,86276007,
-1,Cetirizine: Cetirizine,Presyncope: Vasovagal syncope (disorder)|Near syncope (disorder),1149196,398665005|427461000,
-1,Teriflunomide: teriflunomide,Skin infection: Infection of skin and/or subcutaneous tissue (disorder),42900584,19824006,
-1,Amorolfine: Amorolfine,Application site pain: Application site pain (finding),19032619,95367009,
-1,Chlorpromazine: Chlorpromazine,Psychomotor retardation: Motor retardation (finding),794852,398991009,
-1,Lymecycline: Lymecycline,Exposure during pregnancy: Maternal drug exposure (disorder),19092353,95606005,
-1,Trimipramine: Trimipramine,Restlessness: Restlessness (finding),705755,162221009,
-1,Ambroxol: Ambroxol,Epigastric discomfort: Epigastric discomfort (finding),19088167,119416008,
-1,Fluoxetine: Fluoxetine,Psychomotor retardation: Motor retardation (finding),755695,398991009,
-1,Posaconazole: posaconazole,Folliculitis: Folliculitis (disorder),1704139,13600006,
-1,Fosphenytoin: fosphenytoin,Overdose: Drug overdose (disorder),713192,55680006,
-1,Lormetazepam: lormetazepam,"Hallucination, visual: Visual hallucinations (finding)",19007977,64269007,
-1,Midazolam: Midazolam,Type I hypersensitivity: Type 1 hypersensitivity response (disorder),708298,12263007,
-1,Flurbiprofen: Flurbiprofen,Application site erythema: Application site erythema (disorder),1156378,863892004,
-1,Methylphenidate: Methylphenidate,Contraindicated product administered: Administration of drug or medicament contraindicated (situation),705944,438833006,
-1,Vinblastine: Vinblastine,Hyperthermia: Body temperature above reference range (finding),19008264,50177009,
-1,Silodosin: silodosin,Rhinorrhoea: Nasal discharge (finding),19012925,64531003,
-1,Levothyroxine: levothyroxine,Torticollis: Spasmodic torticollis (disorder)|Torticollis (disorder),1501700,74333002|70070008,
-1,Midodrine: Midodrine,Constipation: Chronic constipation (disorder)|Obstipation (disorder)|Constipation (finding)|Therapeutic opioid induced constipation (disorder),1308368,236069009|111360009|14760008|136801000119102,
-1,Bromazepam: Bromazepam,Photosensitivity reaction: Photosensitivity (finding),19030353,90128006,
-1,Metformin: Metformin,Listless: Indifference (finding),1503297,20602000,
-1,Perampanel: perampanel,Nervousness: Feeling nervous (finding),42904177,424196004,
-1,Trazodone: Trazodone,Dysstasia: Difficulty standing (finding),703547,249902000,
-1,Zopiclone: zopiclone,Photosensitivity reaction: Photosensitivity (finding),19044883,90128006,
-1,Ondansetron: Ondansetron,Hypotonia: Flaccidity of muscle (finding)|Poor muscle tone (finding),1000560,186611004|398152000,
-1,Citalopram: Citalopram,Dermatitis allergic: Atopic dermatitis (disorder)|Cutaneous hypersensitivity (disorder),797617,24079001|21626009,
-1,Lormetazepam: lormetazepam,Extrapyramidal disorder: Extrapyramidal disease (disorder)|Extrapyramidal sign (finding),19007977,76349003|43378000,
-1,Deferoxamine: Deferoxamine,Pneumonia: Infectious disease of lung (disorder)|Recurrent pneumonia (disorder)|Bilateral pneumonia (disorder)|Lobar pneumonia (disorder)|Nosocomial pneumonia (disorder)|Pneumonia (disorder)|Community acquired pneumonia (disorder)|Bronchopneumonia (disorder),1711947,128601007|699014000|407671000|278516003|425464007|233604007|385093006|396285007,
-1,Pantoprazole: pantoprazole,Body temperature decreased: Hypothermia (finding),948078,386689009,
-1,Desogestrel: Desogestrel,Restlessness: Restlessness (finding),1588000,162221009,
-1,Nebivolol: nebivolol,Haematoma: Hematoma (disorder),1314577,385494008,
-1,Sotalol: Sotalol,Vision blurred: Problem of visual accommodation (finding)|Blurring of visual image (finding)|Hazy vision (disorder),1370109,55891002|111516008|246636008,
-1,Bisoprolol: Bisoprolol,Melaena: Melena (disorder),1338005,2901004,
-1,Sulfasalazine: Sulfasalazine,Affective disorder: Mood disorder (disorder)|Affective psychosis (disorder),964339,46206005|441704009,
-1,Nortriptyline: Nortriptyline,Abdominal distension: Abdominal distension symptom (finding)|Abdominal bloating (finding)|Swollen abdomen (finding),721724,162068007|116289008|60728008,
-1,Prednisone: Prednisone,Hyperthermia: Body temperature above reference range (finding),1551099,50177009,
-1,Ketoprofen: Ketoprofen,Sensation of foreign body: Feeling of lump in throat (finding),1185922,267103008,
-1,Hydrochlorothiazide: Hydrochlorothiazide,Retching: Retching (finding)|Gagging (finding),974166,84480002|249488009,
-1,Bisoprolol: Bisoprolol,Aphasia: Word finding difficulty (disorder)|Dysphasia (finding)|Aphasia (finding),1338005,229738006|20301004|87486003,
-1,Sotalol: Sotalol,Dehydration: Dehydration (disorder),1370109,34095006,
-1,Ramipril: Ramipril,Apathy: Loss of motivation (finding)|Indifference (finding),1334456,277521002|20602000,
-1,Candesartan: candesartan,Haematoma: Hematoma (disorder),1351557,385494008,
-1,Ambroxol: Ambroxol,Rhinorrhoea: Nasal discharge (finding),19088167,64531003,
-1,Amphotericin b: Amphotericin B,Mucosal inflammation: Inflammatory disease of mucous membrane (disorder),1717240,95361005,
-1,Indapamide: Indapamide,Dermatitis allergic: Atopic dermatitis (disorder)|Cutaneous hypersensitivity (disorder),978555,24079001|21626009,
-1,Ambroxol: Ambroxol,Sleep disorder: Dyssomnia (disorder)|Sleep disorder (disorder),19088167,44186003|39898005,
-1,Duloxetine: duloxetine,Periodontitis: Periodontitis (disorder),715259,41565005,
-1,Lorazepam: Lorazepam,Paraesthesia oral: Paresthesia of tongue (disorder)|Oral paresthesia (disorder),791967,95527007|95524000,
-1,Desloratadine: desloratadine,Hot flush: Flushing (disorder),1103006,238810007,
-1,Cholera vaccine: Cholera Vaccine,Pruritus: Itching (finding)|Scalp itchy (finding)|Generalized pruritus (finding)|Itching of skin (finding),595252,418290006|275921007|276444007|418363000,
-1,Enoxaparin: Enoxaparin,Disorientation: Disorientated (finding),1301025,62476001,
-1,Nebivolol: nebivolol,Dehydration: Dehydration (disorder),1314577,34095006,
-1,Ibuprofen: Ibuprofen,Dry throat: Pharyngeal dryness (finding),1177480,102618009,
-1,Perindopril: Perindopril,Feeling hot: Sensation of being warm (finding)|Feels hot (finding),1373225,724232004|373932008,
-1,Ramipril: Ramipril,Urinary incontinence: Urinary incontinence (finding),1334456,165232002,
-1,Ramipril: Ramipril,Cataract: Cataract of right eye (disorder)|Cataract of left eye (disorder)|Bilateral cataracts (disorder)|Cataract (disorder),1334456,816120008|816119002|95722004|193570009,
-1,Escitalopram: Escitalopram,Pallor: Pale - symptom (finding)|Body pale (finding)|Blanching of skin (finding),715939,267029006|274643008|4470009,
-1,Metronidazole: Metronidazole,Urinary incontinence: Urinary incontinence (finding),1707164,165232002,
-1,Tamoxifen: Tamoxifen,General physical health deterioration: General health deterioration (finding),1436678,285384003,
-1,Mannitol: Mannitol,Rhinorrhoea: Nasal discharge (finding),994058,64531003,
-1,Aceclofenac: aceclofenac,Asthma: Acute exacerbation of asthma (disorder)|Exacerbation of asthma (disorder)|Asthmatic bronchitis (disorder)|Asthma (disorder)|Allergic asthma (disorder)|Immunoglobulin E-mediated allergic asthma (disorder)|Pulmonary eosinophilia (disorder),19029393,708038006|281239006|405944004|195967001|389145006|424643009|367542003,
-1,Levothyroxine: levothyroxine,Gastroenteritis: Gastroenteritis (disorder)|Acute gastroenteritis (disorder),1501700,25374005|69776003,
-1,Zolpidem: zolpidem,Dysphonia: Change in voice (finding)|Hoarse (finding)|Dysphonia (disorder),744740,274657005|50219008|16617009,
-1,Zopiclone: zopiclone,Abdominal discomfort: Upset stomach (finding)|Stomach ache (finding)|Abdominal discomfort (finding)|Gastrointestinal irritation (finding),19044883,162059005|271681002|43364001|95516005,
